latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-6.17602,21.85011,315.65,1.51,1.21,2022-06-29,0905,T,69,6.1NRT,298.06,17.15,D
-6.17784,21.86356,340.09,1.52,1.22,2022-06-29,0905,T,90,6.1NRT,298.8,72.02,D
-5.39824,16.33025,316.3,1.06,1.03,2022-06-29,0905,T,63,6.1NRT,286.5,10.79,D
-6.78416,26.44364,316.68,3.53,1.77,2022-06-29,0905,T,67,6.1NRT,296.23,61.52,D
-6.55106,24.39124,311.38,2.41,1.5,2022-06-29,0905,T,54,6.1NRT,296.91,16.96,D
-6.55393,24.41302,338.55,2.42,1.5,2022-06-29,0905,T,89,6.1NRT,298.66,127.78,D
-6.83168,26.43796,327.86,3.53,1.77,2022-06-29,0905,T,81,6.1NRT,297.12,121.82,D
-5.80609,18.79141,308.64,1.03,1.02,2022-06-29,0905,T,38,6.1NRT,290.98,4.81,D
-6.86331,26.43384,320.72,3.53,1.77,2022-06-29,0905,T,73,6.1NRT,297.92,75.72,D
-6.86744,26.46551,315.12,3.55,1.77,2022-06-29,0905,T,43,6.1NRT,296.5,43.03,D
-5.79483,18.58678,310.82,1.02,1.01,2022-06-29,0905,T,59,6.1NRT,296.34,4.85,D
-5.83778,18.88151,311.93,1.04,1.02,2022-06-29,0905,T,62,6.1NRT,282.09,9.41,D
-6.5613,23.96954,311.81,2.23,1.45,2022-06-29,0905,T,37,6.1NRT,297.22,13.73,D
-5.68518,17.76908,318.1,1,1,2022-06-29,0905,T,72,6.1NRT,297.08,10.11,D
-6.86089,26.46099,315.67,3.55,1.77,2022-06-29,0905,T,14,6.1NRT,297,44.28,D
-6.5596,23.96402,315.63,2.23,1.45,2022-06-29,0905,T,63,6.1NRT,297.41,24.98,D
-5.85244,18.7318,315.46,1.03,1.01,2022-06-29,0905,T,67,6.1NRT,297.12,8.77,D
-6.26877,21.69554,309.85,1.48,1.2,2022-06-29,0905,T,53,6.1NRT,295.45,10.54,D
-6.27056,21.70859,322.69,1.48,1.2,2022-06-29,0905,T,77,6.1NRT,296.07,29.99,D
-5.8456,18.62026,314.84,1.02,1.01,2022-06-29,0905,T,66,6.1NRT,295.78,7.92,D
-5.84692,18.6294,326.42,1.03,1.01,2022-06-29,0905,T,81,6.1NRT,297.33,19.54,D
-5.86153,18.73051,334.44,1.03,1.01,2022-06-29,0905,T,87,6.1NRT,296.51,30.45,D
-6.90442,26.4229,312.99,3.53,1.77,2022-06-29,0905,T,57,6.1NRT,295.84,39.53,D
-6.64223,24.28765,313.36,2.37,1.49,2022-06-29,0905,T,54,6.1NRT,296.9,18.16,D
-6.97895,26.88169,313.35,3.85,1.83,2022-06-29,0905,T,51,6.1NRT,297.52,40.64,D
-6.74202,24.93538,324.15,2.68,1.57,2022-06-29,0905,T,72,6.1NRT,299.74,61.07,D
-6.68612,24.41212,310.84,2.43,1.5,2022-06-29,0905,T,51,6.1NRT,296.52,14.25,D
-6.75609,24.9337,319.02,2.68,1.57,2022-06-29,0905,T,43,6.1NRT,301.05,38.95,D
-5.61538,16.79582,319.38,1.02,1.01,2022-06-29,0905,T,68,6.1NRT,297.56,12.13,D
-7.06988,27.1959,314.69,4.08,1.87,2022-06-29,0905,T,62,6.1NRT,296.96,44.1,D
-7.07456,27.23188,314.2,4.11,1.88,2022-06-29,0905,T,61,6.1NRT,296.9,39.66,D
-6.50258,22.88804,315.4,1.83,1.32,2022-06-29,0905,T,68,6.1NRT,291.43,19.67,D
-7.02208,26.70359,318.64,3.73,1.81,2022-06-29,0905,T,68,6.1NRT,296.72,72.58,D
-5.63893,16.83257,315.29,1.02,1.01,2022-06-29,0905,T,38,6.1NRT,293.27,8.71,D
-6.74626,24.92798,323.72,2.68,1.57,2022-06-29,0905,T,64,6.1NRT,300.26,57.99,D
-6.98506,26.87373,314.38,3.85,1.83,2022-06-29,0905,T,47,6.1NRT,296.58,46.02,D
-4.88964,11.91617,305.95,2.04,1.39,2022-06-29,0905,T,0,6.1NRT,287.61,10.55,D
-6.4745,22.62531,309.44,1.75,1.3,2022-06-29,0905,T,49,6.1NRT,293.11,9.47,D
-6.50845,22.88051,310.39,1.83,1.32,2022-06-29,0905,T,55,6.1NRT,291.51,11.62,D
-5.73821,17.31672,315.47,1,1,2022-06-29,0905,T,67,6.1NRT,302.37,5.67,D
-6.44523,22.32023,308.41,1.65,1.26,2022-06-29,0905,T,43,6.1NRT,294.19,8.42,D
-7.01316,26.69788,320.43,3.73,1.81,2022-06-29,0905,T,73,6.1NRT,296.8,91.98,D
-7.07837,27.22441,316.56,4.11,1.88,2022-06-29,0905,T,66,6.1NRT,296.95,55.67,D
-5.97719,18.83036,312.02,1.04,1.02,2022-06-29,0905,T,57,6.1NRT,295.24,6.66,D
-6.14932,20.03276,373.48,1.16,1.07,2022-06-29,0905,T,100,6.1NRT,301.96,144.04,D
-6.15082,20.04327,424.78,1.17,1.07,2022-06-29,0905,T,100,6.1NRT,314.28,529.55,D
-6.15231,20.0538,341.59,1.17,1.08,2022-06-29,0905,T,82,6.1NRT,301.91,40.48,D
-5.95692,18.62613,316.66,1.03,1.01,2022-06-29,0905,T,68,6.1NRT,295.68,10.2,D
-5.95824,18.63526,310.52,1.03,1.01,2022-06-29,0905,T,40,6.1NRT,295.14,4.98,D
-6.16044,20.0419,380.82,1.17,1.07,2022-06-29,0905,T,100,6.1NRT,297.78,178.53,D
-6.16194,20.0524,403.64,1.17,1.08,2022-06-29,0905,T,100,6.1NRT,304.62,326.15,D
-6.16343,20.06286,351.58,1.17,1.08,2022-06-29,0905,T,96,6.1NRT,300.43,64.72,D
-6.16493,20.07343,332.35,1.17,1.08,2022-06-29,0905,T,56,6.1NRT,298.73,24.39,D
-6.16645,20.08411,325.78,1.17,1.08,2022-06-29,0905,T,26,6.1NRT,295.2,15.46,D
-6.82437,24.87024,311.73,2.65,1.56,2022-06-29,0905,T,48,6.1NRT,296.58,19.9,D
-5.86455,17.92876,315.93,1,1,2022-06-29,0905,T,68,6.1NRT,295.75,8.76,D
-6.17156,20.05102,364.12,1.17,1.08,2022-06-29,0905,T,100,6.1NRT,295.99,105.54,D
-6.17307,20.06151,477.12,1.17,1.08,2022-06-29,0905,T,100,6.1NRT,329.56,1404.38,D
-6.17459,20.07214,381.67,1.17,1.08,2022-06-29,0905,T,100,6.1NRT,302.88,185.27,D
-6.17817,20.0286,414.05,1.16,1.07,2022-06-29,0905,T,100,6.1NRT,307.2,419.7,D
-6.17969,20.03914,450.79,1.17,1.07,2022-06-29,0905,T,100,6.1NRT,317.6,885.92,D
-6.18121,20.04972,407.12,1.17,1.08,2022-06-29,0905,T,100,6.1NRT,304.81,357.73,D
-6.18272,20.06026,389.36,1.17,1.08,2022-06-29,0905,T,100,6.1NRT,300.06,229.01,D
-6.18426,20.07097,338.63,1.17,1.08,2022-06-29,0905,T,87,6.1NRT,293.99,33.98,D
-6.69941,23.74031,312.76,2.15,1.42,2022-06-29,0905,T,60,6.1NRT,298.78,15.06,D
-6.18043,19.97609,321.62,1.16,1.07,2022-06-29,0905,T,66,6.1NRT,295.67,15.23,D
-6.1819,19.98631,357.06,1.16,1.07,2022-06-29,0905,T,98,6.1NRT,297.86,88.15,D
-6.18782,20.02742,341.8,1.16,1.07,2022-06-29,0905,T,91,6.1NRT,299.6,43.64,D
-6.18933,20.03789,350.12,1.17,1.07,2022-06-29,0905,T,95,6.1NRT,300.88,62.49,D
-6.19084,20.04838,373.15,1.17,1.08,2022-06-29,0905,T,100,6.1NRT,300.94,143.54,D
-6.19236,20.05894,380.55,1.17,1.08,2022-06-29,0905,T,100,6.1NRT,298.74,178.64,D
-6.19391,20.06964,344.77,1.17,1.08,2022-06-29,0905,T,93,6.1NRT,295.36,49.39,D
-6.67073,23.43912,318.25,2.03,1.39,2022-06-29,0905,T,69,6.1NRT,291.02,28.74,D
-6.19203,20.03151,326.11,1.17,1.07,2022-06-29,0905,T,78,6.1NRT,299.36,17.81,D
-6.19348,20.042,327.92,1.17,1.08,2022-06-29,0905,T,77,6.1NRT,298.52,20.66,D
-6.19494,20.05251,328.66,1.17,1.08,2022-06-29,0905,T,75,6.1NRT,296.1,21.64,D
-6.19789,20.07376,320.69,1.17,1.08,2022-06-29,0905,T,68,6.1NRT,296.43,12.7,D
-6.70174,23.75403,312.33,2.15,1.43,2022-06-29,0905,T,59,6.1NRT,298.58,13.75,D
-6.67281,23.43315,312,2.03,1.39,2022-06-29,0905,T,55,6.1NRT,290.39,16.06,D
-6.67517,23.4512,313.16,2.04,1.39,2022-06-29,0905,T,51,6.1NRT,292.67,18.72,D
-6.86636,24.9313,315.08,2.69,1.57,2022-06-29,0905,T,62,6.1NRT,300.85,26.58,D
-6.22094,20.02769,317.17,1.17,1.07,2022-06-29,0905,T,26,6.1NRT,297.87,8.89,D
-6.91195,25.1754,323.02,2.82,1.6,2022-06-29,0905,T,70,6.1NRT,302.34,52.64,D
-6.92637,25.17392,366.12,2.82,1.6,2022-06-29,0905,T,100,6.1NRT,301.08,427.46,D
-6.92961,25.19903,319.31,2.83,1.61,2022-06-29,0905,T,38,6.1NRT,299.35,35.78,D
-6.17841,19.4572,308.92,1.1,1.04,2022-06-29,0905,T,16,6.1NRT,294.31,5.56,D
-6.6348,22.6942,319.27,1.78,1.31,2022-06-29,0905,T,73,6.1NRT,293.07,28.85,D
-6.02971,18.11268,313.43,1.01,1,2022-06-29,0905,T,58,6.1NRT,293.03,7.6,D
-6.03102,18.12168,315.46,1.01,1,2022-06-29,0905,T,65,6.1NRT,291.94,9.39,D
-6.63956,22.40316,309.77,1.69,1.28,2022-06-29,0905,T,51,6.1NRT,293.61,9.68,D
-7.25737,26.93624,311.32,3.92,1.84,2022-06-29,0905,T,42,6.1NRT,296.51,40.48,D
-6.05909,18.06265,310.26,1.01,1,2022-06-29,0905,T,37,6.1NRT,294.57,4.74,D
-6.78942,23.24545,313.54,1.97,1.37,2022-06-29,0905,T,64,6.1NRT,292.52,20.62,D
-6.38187,20.23617,324.5,1.2,1.09,2022-06-29,0905,T,73,6.1NRT,294.37,17.49,D
-6.38342,20.24708,327.02,1.2,1.09,2022-06-29,0905,T,81,6.1NRT,293.79,21.82,D
-7.09217,25.40845,319.49,2.96,1.64,2022-06-29,0905,T,67,6.1NRT,301.38,45.26,D
-6.39163,20.23481,321.35,1.2,1.09,2022-06-29,0905,T,69,6.1NRT,294.73,13.58,D
-6.39318,20.24569,318.95,1.2,1.09,2022-06-29,0905,T,67,6.1NRT,293.96,11.14,D
-6.9689,24.37813,331.06,2.44,1.51,2022-06-29,0905,T,84,6.1NRT,297.26,86.04,D
-7.26314,26.92994,316.11,3.92,1.84,2022-06-29,0905,T,65,6.1NRT,296.01,67.67,D
-6.96344,24.37328,328.6,2.44,1.51,2022-06-29,0905,T,82,6.1NRT,298.25,73.64,D
-6.96625,24.39536,313.72,2.45,1.51,2022-06-29,0905,T,62,6.1NRT,297.94,20.63,D
-7.09292,25.40279,319.29,2.96,1.64,2022-06-29,0905,T,67,6.1NRT,301.2,42.78,D
-6.76079,22.71387,311.56,1.79,1.31,2022-06-29,0905,T,57,6.1NRT,295.07,14.17,D
-5.75632,15.52005,321.89,1.13,1.06,2022-06-29,0905,T,76,6.1NRT,293,17.33,D
-5.75784,15.53019,345.86,1.13,1.06,2022-06-29,0905,T,93,6.1NRT,295.46,58.12,D
-6.12381,17.93743,316.58,1,1,2022-06-29,0905,T,54,6.1NRT,299.44,7.1,D
-6.40552,19.89442,319.17,1.15,1.07,2022-06-29,0905,T,64,6.1NRT,298.17,10.33,D
-7.02029,24.38831,315.27,2.45,1.51,2022-06-29,0905,T,65,6.1NRT,297.02,24.67,D
-7.3548,26.99136,313.4,3.97,1.85,2022-06-29,0905,T,0,6.1NRT,294.64,49.36,D
-7.35925,27.02678,312.08,4,1.86,2022-06-29,0905,T,42,6.1NRT,296.51,44.65,D
-6.41366,19.88292,331.69,1.15,1.07,2022-06-29,0905,T,85,6.1NRT,296.36,28.01,D
-6.95634,23.80578,320.99,2.19,1.44,2022-06-29,0905,T,75,6.1NRT,299.81,37.76,D
-6.28237,18.90229,318.77,1.05,1.02,2022-06-29,0905,T,71,6.1NRT,297.73,11.35,D
-7.42049,27.24134,311.49,4.17,1.89,2022-06-29,0905,T,48,6.1NRT,295.34,50.36,D
-6.79018,22.40812,319.23,1.7,1.28,2022-06-29,0905,T,73,6.1NRT,297.42,26.06,D
-6.7874,22.40199,313.77,1.7,1.28,2022-06-29,0905,T,18,6.1NRT,297.14,14.35,D
-6.7894,22.41721,315.34,1.7,1.28,2022-06-29,0905,T,45,6.1NRT,295.14,17.64,D
-7.36397,27.01917,315.82,4,1.86,2022-06-29,0905,T,51,6.1NRT,296.73,61.67,D
-6.33276,19.00412,314.43,1.06,1.03,2022-06-29,0905,T,51,6.1NRT,299.2,7,D
-7.42375,27.23369,312.54,4.17,1.89,2022-06-29,0905,T,54,6.1NRT,295.61,56.86,D
-6.28168,18.51791,312.86,1.02,1.01,2022-06-29,0905,T,45,6.1NRT,299.91,5.77,D
-6.29074,18.51663,316.95,1.02,1.01,2022-06-29,0905,T,68,6.1NRT,300.92,9.63,D
-6.39176,19.21974,325.6,1.08,1.04,2022-06-29,0905,T,79,6.1NRT,297.61,19.77,D
-7.47157,26.93373,313.68,3.95,1.85,2022-06-29,0905,T,17,6.1NRT,295.78,37.12,D
-7.47604,26.96877,315.48,3.97,1.85,2022-06-29,0905,T,50,6.1NRT,296.36,51.9,D
-7.46493,26.96483,321.4,3.97,1.85,2022-06-29,0905,T,70,6.1NRT,296.81,91.97,D
-6.25291,17.62329,311.84,1,1,2022-06-29,0905,T,39,6.1NRT,298.57,3.58,D
-7.24038,24.78617,319.51,2.65,1.56,2022-06-29,0905,T,72,6.1NRT,300.47,37.32,D
-7.393,25.86005,311.73,3.25,1.7,2022-06-29,0905,T,52,6.1NRT,298.44,26.35,D
-7.39681,25.88989,311.24,3.26,1.71,2022-06-29,0905,T,44,6.1NRT,296.9,26.75,D
-6.45185,18.86608,333.47,1.05,1.02,2022-06-29,0905,T,86,6.1NRT,294.89,31.24,D
-6.74728,20.79591,325.26,1.31,1.13,2022-06-29,0905,T,80,6.1NRT,294.79,24.36,D
-6.75748,20.79471,328,1.31,1.13,2022-06-29,0905,T,82,6.1NRT,293.75,29.09,D
-6.92835,22.00249,312.42,1.59,1.24,2022-06-29,0905,T,59,6.1NRT,296.3,11.36,D
-7.59789,26.94815,315.76,3.97,1.85,2022-06-29,0905,T,49,6.1NRT,298.31,54.22,D
-6.75514,20.78861,322.77,1.31,1.13,2022-06-29,0905,T,77,6.1NRT,293.71,21.69,D
-6.75672,20.80021,325.06,1.31,1.14,2022-06-29,0905,T,79,6.1NRT,294.18,25.06,D
-6.67744,20.14884,354.54,1.2,1.09,2022-06-29,0905,T,97,6.1NRT,299.24,83.31,D
-6.67892,20.15954,348.88,1.2,1.09,2022-06-29,0905,T,95,6.1NRT,298.4,66.77,D
-7.60404,27.08708,313.57,4.08,1.87,2022-06-29,0905,T,52,6.1NRT,297.05,46.54,D
-6.34997,17.65776,318.38,1,1,2022-06-29,0905,T,71,6.1NRT,301.06,8.48,D
-6.66515,19.84974,322.35,1.15,1.07,2022-06-29,0905,T,76,6.1NRT,294.28,19.65,D
-6.66665,19.86035,318.62,1.16,1.07,2022-06-29,0905,T,71,6.1NRT,292,14.64,D
-7.60312,26.94116,314.72,3.97,1.85,2022-06-29,0905,T,56,6.1NRT,298.63,50.97,D
-6.35892,17.65648,315.7,1,1,2022-06-29,0905,T,60,6.1NRT,301.54,5.78,D
-6.72398,20.1969,323.57,1.21,1.09,2022-06-29,0905,T,78,6.1NRT,299.74,19.31,D
-6.7255,20.2077,319.39,1.21,1.09,2022-06-29,0905,T,62,6.1NRT,295.33,14.56,D
-6.33643,17.44053,320.1,1,1,2022-06-29,0905,T,73,6.1NRT,298.19,10.81,D
-6.34538,17.43925,316.76,1,1,2022-06-29,0905,T,61,6.1NRT,300.9,7.87,D
-7.69934,27.3007,311.32,4.25,1.91,2022-06-29,0905,T,38,6.1NRT,295.29,30.11,D
-7.70422,27.33937,312.51,4.28,1.91,2022-06-29,0905,T,48,6.1NRT,296.87,36.45,D
-6.48434,18.32776,323.83,1.02,1.01,2022-06-29,0905,T,77,6.1NRT,300.43,13.73,D
-6.81698,20.56804,327.06,1.27,1.12,2022-06-29,0905,T,81,6.1NRT,292.28,28.5,D
-6.81863,20.57956,312.5,1.27,1.12,2022-06-29,0905,T,23,6.1NRT,292.15,8.56,D
-6.81605,20.5623,311.53,1.27,1.12,2022-06-29,0905,T,36,6.1NRT,291.79,8.86,D
-6.81761,20.57377,328.03,1.27,1.12,2022-06-29,0905,T,82,6.1NRT,292.48,31.09,D
-6.84974,20.73374,318.03,1.3,1.13,2022-06-29,0905,T,60,6.1NRT,298,13.06,D
-7.70212,27.29502,311.89,4.25,1.91,2022-06-29,0905,T,50,6.1NRT,295.17,34.81,D
-7.70674,27.3337,313.77,4.28,1.91,2022-06-29,0905,T,60,6.1NRT,296.54,46.02,D
-6.56291,18.55344,325.1,1.03,1.01,2022-06-29,0905,T,79,6.1NRT,296.64,17.8,D
-7.12784,22.54396,313.5,1.76,1.3,2022-06-29,0905,T,38,6.1NRT,299.55,13.23,D
-7.64856,26.5781,322.52,3.73,1.81,2022-06-29,0905,T,76,6.1NRT,296.98,97.87,D
-7.65261,26.61076,314.21,3.75,1.81,2022-06-29,0905,T,62,6.1NRT,297.11,46.32,D
-7.15236,22.63764,314.68,1.79,1.31,2022-06-29,0905,T,63,6.1NRT,300.71,17.16,D
-6.05193,14.90594,313.46,1.21,1.09,2022-06-29,0905,T,65,6.1NRT,295.71,10.91,D
-6.05358,14.91695,340.41,1.21,1.09,2022-06-29,0905,T,91,6.1NRT,298.64,52.88,D
-7.49396,25.11636,368.62,2.84,1.61,2022-06-29,0905,T,87,6.1NRT,304.76,458.25,D
-7.165,22.55516,317.41,1.77,1.3,2022-06-29,0905,T,67,6.1NRT,298.14,22.41,D
-7.5084,25.11457,321.72,2.84,1.61,2022-06-29,0905,T,58,6.1NRT,302.78,42.39,D
-7.51177,25.14027,328.23,2.86,1.61,2022-06-29,0905,T,81,6.1NRT,303.89,79.66,D
-7.55677,25.48443,318.92,3.05,1.66,2022-06-29,0905,T,67,6.1NRT,298.36,52.14,D
-7.60089,25.82392,317.4,3.25,1.7,2022-06-29,0905,T,69,6.1NRT,296.89,57.4,D
-7.75019,26.98899,314.05,4.03,1.86,2022-06-29,0905,T,62,6.1NRT,296.55,54.55,D
-7.57169,25.48293,318.49,3.05,1.66,2022-06-29,0905,T,68,6.1NRT,297.92,48.97,D
-7.82686,27.3204,313.45,4.28,1.91,2022-06-29,0905,T,35,6.1NRT,298,46.18,D
-7.49609,25.10946,372.71,2.84,1.61,2022-06-29,0905,T,87,6.1NRT,304.91,520.4,D
-7.49921,25.13486,328.31,2.86,1.61,2022-06-29,0905,T,77,6.1NRT,302.56,72.14,D
-6.6393,18.57393,317.42,1.03,1.01,2022-06-29,0905,T,52,6.1NRT,300.37,8.5,D
-7.51369,25.13319,324.33,2.86,1.61,2022-06-29,0905,T,71,6.1NRT,303.58,59.89,D
-7.67207,26.4305,309.32,3.64,1.79,2022-06-29,0905,T,29,6.1NRT,296.16,29.4,D
-7.73825,26.98394,311.31,4.03,1.86,2022-06-29,0905,T,51,6.1NRT,296.5,39.68,D
-6.79871,19.631,321.9,1.13,1.06,2022-06-29,0905,T,59,6.1NRT,298.49,13.31,D
-6.80014,19.64114,324.59,1.13,1.06,2022-06-29,0905,T,69,6.1NRT,294.63,16.46,D
-7.57109,25.4761,318.6,3.05,1.66,2022-06-29,0905,T,66,6.1NRT,297.39,50.73,D
-7.61307,25.81567,323,3.25,1.7,2022-06-29,0905,T,76,6.1NRT,296.98,87.67,D
-6.80677,19.61951,325.97,1.13,1.06,2022-06-29,0905,T,42,6.1NRT,294.47,16.59,D
-6.8082,19.62965,389.08,1.13,1.06,2022-06-29,0905,T,100,6.1NRT,301.78,220.38,D
-6.80963,19.63984,370.08,1.13,1.06,2022-06-29,0905,T,100,6.1NRT,300.91,128.56,D
-6.81912,19.63844,344.99,1.13,1.06,2022-06-29,0905,T,93,6.1NRT,295.03,53.3,D
-6.82055,19.64857,341.49,1.13,1.06,2022-06-29,0905,T,91,6.1NRT,295.4,47.17,D
-7.57696,25.28408,338.92,2.94,1.63,2022-06-29,0905,T,89,6.1NRT,299.07,160.82,D
-7.58024,25.30993,328.18,2.96,1.64,2022-06-29,0905,T,82,6.1NRT,300.03,89.16,D
-7.82938,27.31316,313.41,4.28,1.91,2022-06-29,0905,T,35,6.1NRT,297.77,45.54,D
-6.92713,20.33506,342.58,1.23,1.1,2022-06-29,0905,T,91,6.1NRT,297.22,55.6,D
-6.92866,20.34596,333.56,1.24,1.1,2022-06-29,0905,T,86,6.1NRT,298.36,35.17,D
-7.30422,23.08716,317.68,1.95,1.36,2022-06-29,0905,T,65,6.1NRT,301.78,19.5,D
-7.31643,23.08554,316.92,1.95,1.36,2022-06-29,0905,T,47,6.1NRT,302.67,16.93,D
-6.48019,17.04085,315.58,1.01,1,2022-06-29,0905,T,46,6.1NRT,298.87,7.38,D
-6.48151,17.04987,334.85,1.01,1,2022-06-29,0905,T,87,6.1NRT,299.36,29.2,D
-6.84985,19.5827,318.15,1.12,1.06,2022-06-29,0905,T,46,6.1NRT,293.5,11.55,D
-7.17607,21.80773,319.93,1.55,1.23,2022-06-29,0905,T,73,6.1NRT,299.23,23.55,D
-6.94593,20.17029,325.72,1.21,1.09,2022-06-29,0905,T,47,6.1NRT,296.3,19.24,D
-6.16448,14.76561,309.34,1.23,1.1,2022-06-29,0905,T,56,6.1NRT,297.39,7.68,D
-6.16611,14.77617,309.13,1.22,1.1,2022-06-29,0905,T,55,6.1NRT,295.42,7.6,D
-7.17717,21.80165,315.34,1.55,1.23,2022-06-29,0905,T,65,6.1NRT,299.57,16.6,D
-7.17904,21.81577,310.6,1.56,1.23,2022-06-29,0905,T,45,6.1NRT,298.6,9.93,D
-6.70737,18.34288,322.31,1.02,1.01,2022-06-29,0905,T,76,6.1NRT,294.5,15.01,D
-6.65155,17.70585,312.09,1,1,2022-06-29,0905,T,37,6.1NRT,297,4.87,D
-6.90064,19.29605,331.64,1.09,1.04,2022-06-29,0905,T,85,6.1NRT,297.84,27.68,D
-7.39732,22.82643,316.58,1.87,1.34,2022-06-29,0905,T,58,6.1NRT,300.15,16.9,D
-7.45187,23.22558,327.27,2.01,1.38,2022-06-29,0905,T,79,6.1NRT,297.15,52.64,D
-6.4858,16.39062,308.75,1.04,1.02,2022-06-29,0905,T,42,6.1NRT,296.31,4.56,D
-6.90857,19.28491,322.26,1.09,1.04,2022-06-29,0905,T,76,6.1NRT,297.75,15.8,D
-7.46675,23.24215,339.62,2.02,1.38,2022-06-29,0905,T,90,6.1NRT,298.14,100.44,D
-7.46924,23.26031,320.39,2.02,1.39,2022-06-29,0905,T,72,6.1NRT,297.95,31.54,D
-7.40244,22.81911,320.7,1.87,1.34,2022-06-29,0905,T,73,6.1NRT,300.26,26.79,D
-7.45412,23.21866,329.53,2.01,1.38,2022-06-29,0905,T,83,6.1NRT,297.86,62.11,D
-7.36137,22.41413,317.64,1.74,1.29,2022-06-29,0905,T,69,6.1NRT,298.52,22.38,D
-7.46886,23.23519,323.66,2.02,1.38,2022-06-29,0905,T,77,6.1NRT,298.23,44,D
-7.47123,23.25345,330.74,2.02,1.39,2022-06-29,0905,T,84,6.1NRT,298.05,67.34,D
-7.70562,24.86609,332.48,2.74,1.58,2022-06-29,0905,T,85,6.1NRT,301.85,103.06,D
-7.78857,25.52073,313.93,3.09,1.67,2022-06-29,0905,T,62,6.1NRT,297.34,38.15,D
-6.53847,16.37649,322.86,1.04,1.02,2022-06-29,0905,T,76,6.1NRT,299.95,15.5,D
-7.83619,25.77649,319.42,3.25,1.7,2022-06-29,0905,T,72,6.1NRT,296.98,62.09,D
-7.94269,26.62628,314.44,3.8,1.82,2022-06-29,0905,T,64,6.1NRT,296.31,50.63,D
-7.94688,26.66,311.94,3.82,1.83,2022-06-29,0905,T,56,6.1NRT,297.49,36.7,D
-6.98807,19.39806,318.26,1.11,1.05,2022-06-29,0905,T,50,6.1NRT,298.77,10.75,D
-6.98948,19.408,343.24,1.11,1.05,2022-06-29,0905,T,92,6.1NRT,298.23,49.3,D
-7.78683,25.2707,318.25,2.96,1.64,2022-06-29,0905,T,60,6.1NRT,300.62,43.16,D
-6.35145,14.99637,312.99,1.19,1.08,2022-06-29,0905,T,59,6.1NRT,298.86,7.92,D
-7.17333,20.63489,319.62,1.29,1.13,2022-06-29,0905,T,72,6.1NRT,297.91,16.45,D
-7.74511,24.83709,338.48,2.73,1.58,2022-06-29,0905,T,89,6.1NRT,298.87,142.86,D
-7.86672,25.77252,313.13,3.25,1.7,2022-06-29,0905,T,28,6.1NRT,297.83,28.22,D
-6.7154,17.38864,312.81,1,1,2022-06-29,0905,T,64,6.1NRT,298.82,7.73,D
-6.84151,18.25213,321.34,1.02,1.01,2022-06-29,0905,T,76,6.1NRT,296.6,14.54,D
-7.00402,19.37569,332,1.1,1.05,2022-06-29,0905,T,78,6.1NRT,297.45,27.3,D
-7.01341,19.37434,328.19,1.1,1.05,2022-06-29,0905,T,79,6.1NRT,296.52,22,D
-7.35637,21.78567,314.58,1.56,1.23,2022-06-29,0905,T,63,6.1NRT,299.3,13.34,D
-7.5681,23.31464,316.29,2.05,1.39,2022-06-29,0905,T,57,6.1NRT,297.28,21.4,D
-7.63632,23.81501,324.94,2.25,1.45,2022-06-29,0905,T,79,6.1NRT,298.08,52.97,D
-7.68426,24.16911,322.5,2.41,1.5,2022-06-29,0905,T,76,6.1NRT,299.18,49.65,D
-7.96098,26.256,326.39,3.55,1.77,2022-06-29,0905,T,80,6.1NRT,298.15,120.34,D
-7.01966,19.3776,329.81,1.11,1.05,2022-06-29,0905,T,84,6.1NRT,297.36,25.01,D
-7.02104,19.3875,319.32,1.11,1.05,2022-06-29,0905,T,64,6.1NRT,296.25,11.97,D
-7.78767,25.26555,317.79,2.96,1.64,2022-06-29,0905,T,50,6.1NRT,300.14,41.13,D
-7.79093,25.2924,316.61,2.97,1.64,2022-06-29,0905,T,43,6.1NRT,299.55,39.61,D
-7.08141,19.75063,312.67,1.15,1.07,2022-06-29,0905,T,18,6.1NRT,295.05,9.07,D
-7.08284,19.76097,343.57,1.15,1.07,2022-06-29,0905,T,92,6.1NRT,296.9,56.5,D
-7.35741,21.77977,317.67,1.56,1.23,2022-06-29,0905,T,69,6.1NRT,300.08,19.38,D
-7.74904,24.83146,333.94,2.73,1.58,2022-06-29,0905,T,86,6.1NRT,298.52,115.77,D
-7.86383,25.76779,311.35,3.25,1.7,2022-06-29,0905,T,41,6.1NRT,297.58,23.63,D
-6.42572,15.2038,309.29,1.15,1.07,2022-06-29,0905,T,55,6.1NRT,297.94,5.23,D
-7.09387,19.76998,315.92,1.16,1.07,2022-06-29,0905,T,49,6.1NRT,296.84,12.35,D
-7.56974,23.30881,319.16,2.05,1.39,2022-06-29,0905,T,71,6.1NRT,297.23,31.03,D
-7.63417,23.80969,320.43,2.25,1.45,2022-06-29,0905,T,74,6.1NRT,297.87,39.84,D
-7.67937,24.16436,324.09,2.41,1.5,2022-06-29,0905,T,78,6.1NRT,298.98,59.05,D
-6.48893,15.55647,320.91,1.11,1.05,2022-06-29,0905,T,77,6.1NRT,301.2,16.15,D
-7.6498,23.82819,317.42,2.26,1.46,2022-06-29,0905,T,59,6.1NRT,298.69,29.47,D
-7.95438,26.25134,327.46,3.55,1.77,2022-06-29,0905,T,81,6.1NRT,298.11,129.95,D
