latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-12.71428,-64.70074,351.21,0.55,0.42,2022-06-29,1734,N,nominal,2.0NRT,304.75,10.67,D
-11.6324,-57.4547,338.94,0.45,0.39,2022-06-29,1734,N,nominal,2.0NRT,306.15,3.76,D
-12.7144,-64.69817,350.29,0.54,0.42,2022-06-29,1734,N,nominal,2.0NRT,305.39,6.48,D
-12.7151,-64.70324,341.68,0.54,0.42,2022-06-29,1734,N,nominal,2.0NRT,303.73,6.48,D
-11.52748,-56.85196,342.3,0.48,0.4,2022-06-29,1734,N,nominal,2.0NRT,314.56,6.28,D
-11.48053,-56.68149,341.61,0.49,0.4,2022-06-29,1734,N,nominal,2.0NRT,310.12,7.51,D
-12.73476,-65.17615,337.96,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,301.93,3.99,D
-12.72165,-65.17063,343.41,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,301.98,3.53,D
-11.52596,-57.14123,342.36,0.46,0.39,2022-06-29,1734,N,low,2.0NRT,313.44,5.34,D
-12.31853,-62.30976,347.58,0.42,0.37,2022-06-29,1734,N,nominal,2.0NRT,304.88,8.9,D
-11.41788,-56.65042,343.83,0.49,0.4,2022-06-29,1734,N,nominal,2.0NRT,312.65,7.53,D
-11.41491,-56.65556,346,0.49,0.4,2022-06-29,1734,N,nominal,2.0NRT,312.04,7.53,D
-11.41041,-56.65163,340.2,0.49,0.4,2022-06-29,1734,N,low,2.0NRT,311.52,10.27,D
-11.41117,-56.65615,339.4,0.49,0.4,2022-06-29,1734,N,low,2.0NRT,313.44,10.27,D
-11.39135,-56.56152,346.53,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,316.35,39.45,D
-11.39213,-56.5661,341.78,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,309.06,39.45,D
-11.40668,-56.65225,335.46,0.49,0.4,2022-06-29,1734,N,nominal,2.0NRT,305.88,10.27,D
-11.40744,-56.65675,336.94,0.49,0.4,2022-06-29,1734,N,nominal,2.0NRT,308.53,10.27,D
-11.38915,-56.57131,367,0.5,0.41,2022-06-29,1734,N,high,2.0NRT,309.5,14.2,D
-11.38683,-56.5576,333.29,0.5,0.41,2022-06-29,1734,N,low,2.0NRT,304.21,21.5,D
-11.38761,-56.56218,354.53,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,317.69,69.52,D
-11.38838,-56.56675,351,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,313.52,69.52,D
-11.38992,-56.57586,351.52,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,306.72,14.2,D
-11.38307,-56.55822,334.58,0.5,0.41,2022-06-29,1734,N,low,2.0NRT,305.37,21.5,D
-11.38463,-56.56737,349.04,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,314.66,69.52,D
-11.3854,-56.57193,350.89,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,304.05,14.2,D
-11.38617,-56.57648,346.93,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,302.48,14.2,D
-11.41027,-56.65455,348.58,0.49,0.4,2022-06-29,1734,N,nominal,2.0NRT,314.73,20.03,D
-11.39101,-56.55972,341.07,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,310.68,44.33,D
-11.39176,-56.5643,346.87,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,316.32,44.33,D
-11.40653,-56.65516,331.92,0.49,0.4,2022-06-29,1734,N,low,2.0NRT,305.71,20.03,D
-11.3895,-56.5741,367,0.5,0.41,2022-06-29,1734,N,high,2.0NRT,309.36,18.93,D
-11.38727,-56.56039,354.45,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,314.86,54.77,D
-11.38801,-56.56496,349.95,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,316.96,54.77,D
-11.38876,-56.56954,356.27,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,309.73,18.93,D
-11.38575,-56.57472,367,0.5,0.41,2022-06-29,1734,N,high,2.0NRT,302.07,18.93,D
-11.38351,-56.561,342.21,0.5,0.41,2022-06-29,1734,N,low,2.0NRT,316.96,54.77,D
-11.38426,-56.56559,350.39,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,315.59,54.77,D
-11.385,-56.57017,347,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,305.69,18.93,D
-11.66169,-58.29484,341.04,0.42,0.37,2022-06-29,1734,N,low,2.0NRT,311.22,4.05,D
-11.37449,-56.57656,334.32,0.5,0.41,2022-06-29,1734,N,low,2.0NRT,308.06,8.61,D
-11.37074,-56.57718,337.7,0.5,0.41,2022-06-29,1734,N,low,2.0NRT,309.55,8.61,D
-11.37148,-56.58173,336.78,0.5,0.41,2022-06-29,1734,N,low,2.0NRT,306.87,6.25,D
-11.36773,-56.58234,347.58,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,307.01,14.41,D
-11.78417,-59.32141,332.36,0.39,0.36,2022-06-29,1734,N,nominal,2.0NRT,299.43,9.63,D
-11.78082,-59.32195,345.74,0.39,0.36,2022-06-29,1734,N,nominal,2.0NRT,305.83,9.63,D
-11.7769,-59.31888,335.33,0.39,0.36,2022-06-29,1734,N,nominal,2.0NRT,299.55,25.59,D
-11.03593,-54.83136,347.54,0.42,0.45,2022-06-29,1734,N,nominal,2.0NRT,304.78,22.09,D
-10.65247,-52.69361,336.14,0.59,0.53,2022-06-29,1734,N,nominal,2.0NRT,297.57,13.37,D
-11.03173,-54.83207,343.75,0.42,0.45,2022-06-29,1734,N,nominal,2.0NRT,308.21,11.44,D
-11.03241,-54.83599,342.74,0.42,0.45,2022-06-29,1734,N,nominal,2.0NRT,306.96,8.49,D
-12.78978,-66.54395,367,0.47,0.48,2022-06-29,1734,N,high,2.0NRT,298.25,11.8,D
-10.64761,-52.69452,346.09,0.59,0.53,2022-06-29,1734,N,nominal,2.0NRT,299.49,13.37,D
-11.33642,-56.71796,336.19,0.49,0.4,2022-06-29,1734,N,low,2.0NRT,309.59,6.97,D
-11.05976,-55.11691,344.16,0.41,0.45,2022-06-29,1734,N,nominal,2.0NRT,306.97,10.24,D
-11.11823,-55.45487,336.5,0.39,0.44,2022-06-29,1734,N,low,2.0NRT,310.13,5.98,D
-11.11884,-55.45841,339.47,0.39,0.44,2022-06-29,1734,N,low,2.0NRT,310.21,5.98,D
-11.11944,-55.46194,342.4,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,310.54,5.45,D
-11.12005,-55.46547,336.03,0.39,0.44,2022-06-29,1734,N,nominal,2.0NRT,305.58,5.45,D
-12.54125,-64.80153,349.79,0.55,0.43,2022-06-29,1734,N,nominal,2.0NRT,302.4,11.6,D
-12.77181,-66.9175,367,0.5,0.49,2022-06-29,1734,N,high,2.0NRT,298.71,12.15,D
-12.77121,-66.91284,335.13,0.5,0.49,2022-06-29,1734,N,nominal,2.0NRT,298.03,12.15,D
-12.76726,-66.91808,350.21,0.5,0.49,2022-06-29,1734,N,nominal,2.0NRT,296.43,12.15,D
-9.87363,-49.04955,339.22,0.53,0.67,2022-06-29,1734,N,nominal,2.0NRT,297.49,6.5,D
-9.66708,-48.19763,367,0.61,0.71,2022-06-29,1734,N,high,2.0NRT,296.4,19.35,D
-9.66812,-48.2029,350.95,0.61,0.71,2022-06-29,1734,N,nominal,2.0NRT,298.29,19.35,D
-11.37175,-57.58912,335.1,0.45,0.39,2022-06-29,1734,N,low,2.0NRT,309.03,4.3,D
-9.66148,-48.20384,367,0.61,0.71,2022-06-29,1734,N,high,2.0NRT,294.4,19.35,D
-9.66045,-48.19863,331.64,0.61,0.71,2022-06-29,1734,N,nominal,2.0NRT,293.97,19.35,D
-11.36196,-57.57396,345.73,0.45,0.39,2022-06-29,1734,N,nominal,2.0NRT,311.36,5.48,D
-11.35839,-57.57455,340.91,0.45,0.39,2022-06-29,1734,N,low,2.0NRT,311.07,5.48,D
-9.67044,-48.20101,367,0.61,0.71,2022-06-29,1734,N,high,2.0NRT,296.96,25.44,D
-9.66379,-48.2019,367,0.61,0.71,2022-06-29,1734,N,high,2.0NRT,299.11,25.44,D
-9.66278,-48.19665,338.77,0.61,0.71,2022-06-29,1734,N,nominal,2.0NRT,295.14,25.44,D
-10.35337,-51.97467,341.53,0.33,0.56,2022-06-29,1734,N,nominal,2.0NRT,299.06,3.34,D
-12.21956,-63.70852,330.46,0.48,0.4,2022-06-29,1734,N,low,2.0NRT,304.03,2.91,D
-11.12906,-56.6574,347.59,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,308.58,4.53,D
-11.12981,-56.66193,338.65,0.5,0.41,2022-06-29,1734,N,nominal,2.0NRT,307.84,4.53,D
-10.28314,-51.88152,367,0.34,0.56,2022-06-29,1734,N,high,2.0NRT,296.73,8.29,D
-12.36612,-64.94594,350.28,0.56,0.43,2022-06-29,1734,N,nominal,2.0NRT,302.71,6.59,D
-12.36681,-64.9511,332.65,0.56,0.43,2022-06-29,1734,N,nominal,2.0NRT,300.46,6.59,D
-10.60611,-53.69154,367,0.51,0.49,2022-06-29,1734,N,high,2.0NRT,298.22,9.53,D
-10.60694,-53.69622,329.14,0.51,0.49,2022-06-29,1734,N,nominal,2.0NRT,285.08,9.53,D
-12.36146,-64.94133,349.68,0.56,0.43,2022-06-29,1734,N,nominal,2.0NRT,300.86,12.16,D
-12.36215,-64.94649,349.64,0.56,0.43,2022-06-29,1734,N,nominal,2.0NRT,301.99,10.07,D
-12.34833,-64.96419,340.72,0.56,0.43,2022-06-29,1734,N,nominal,2.0NRT,301.05,9.99,D
-12.06055,-62.91725,335.62,0.44,0.38,2022-06-29,1734,N,nominal,2.0NRT,304.5,2.45,D
-10.72594,-54.63623,367,0.44,0.46,2022-06-29,1734,N,high,2.0NRT,307.28,9.1,D
-10.72166,-54.63692,339.37,0.44,0.46,2022-06-29,1734,N,nominal,2.0NRT,301.62,9.1,D
-9.52901,-48.27014,343.98,0.61,0.71,2022-06-29,1734,N,nominal,2.0NRT,295.64,5.37,D
-13.2155,-72.70625,331.37,0.62,0.72,2022-06-29,1734,N,nominal,2.0NRT,284.86,4.01,D
-9.50581,-48.25594,331.01,0.61,0.71,2022-06-29,1734,N,nominal,2.0NRT,295.83,8.86,D
-11.72454,-61.15184,343.07,0.39,0.36,2022-06-29,1734,N,nominal,2.0NRT,304.84,3.99,D
-10.46464,-53.55843,341.89,0.52,0.5,2022-06-29,1734,N,nominal,2.0NRT,301.78,6.11,D
-11.68464,-61.40068,330.31,0.39,0.36,2022-06-29,1734,N,low,2.0NRT,304.43,1.33,D
-12.26593,-65.6463,340.54,0.41,0.45,2022-06-29,1734,N,nominal,2.0NRT,302.22,4.02,D
-13.23811,-74.06499,339.11,0.76,0.77,2022-06-29,1734,N,nominal,2.0NRT,295.7,6.86,D
-12.83444,-70.37984,335.05,0.43,0.62,2022-06-29,1734,N,nominal,2.0NRT,291.65,5.62,D
-9.75761,-50.22057,351.79,0.45,0.63,2022-06-29,1734,N,nominal,2.0NRT,298.66,19.98,D
-9.75839,-50.22472,357.19,0.45,0.63,2022-06-29,1734,N,nominal,2.0NRT,299.64,17.47,D
-9.75258,-50.22579,344.84,0.45,0.63,2022-06-29,1734,N,nominal,2.0NRT,297.47,5.18,D
-9.84708,-50.87866,339.45,0.4,0.6,2022-06-29,1734,N,nominal,2.0NRT,300.12,5.15,D
-10.21139,-52.83481,356.35,0.59,0.53,2022-06-29,1734,N,nominal,2.0NRT,296.16,18.82,D
-12.2098,-65.60417,334.87,0.41,0.45,2022-06-29,1734,N,nominal,2.0NRT,302.59,2.15,D
-12.33875,-66.60819,337.13,0.47,0.48,2022-06-29,1734,N,nominal,2.0NRT,300.68,3.44,D
-12.20566,-65.60471,336.1,0.41,0.45,2022-06-29,1734,N,nominal,2.0NRT,302.51,2.15,D
-12.33919,-66.60582,339.62,0.47,0.48,2022-06-29,1734,N,nominal,2.0NRT,302.17,7.95,D
-10.21376,-52.83561,342.55,0.59,0.53,2022-06-29,1734,N,nominal,2.0NRT,293.38,12.95,D
-12.18268,-65.54623,327.29,0.4,0.44,2022-06-29,1734,N,low,2.0NRT,300.48,2.29,D
-12.17654,-65.53195,327.54,0.4,0.44,2022-06-29,1734,N,low,2.0NRT,301.96,4.77,D
-12.17704,-65.53565,349.42,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,303.34,4.77,D
-12.17243,-65.53251,333.34,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,301.55,4.77,D
-12.17293,-65.53621,340.62,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,300.74,4.77,D
-12.16782,-65.52937,334.88,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,300.8,4.01,D
-12.16832,-65.53307,332.49,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,301.56,3.79,D
-12.1627,-65.5225,339.61,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,304.37,6.2,D
-12.1632,-65.52621,350.82,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,304.05,4.01,D
-12.16371,-65.52993,339.49,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,302.62,4.01,D
-12.16471,-65.53734,337.63,0.4,0.44,2022-06-29,1734,N,nominal,2.0NRT,300.47,3.79,D
-10.0578,-52.1871,350.05,0.33,0.55,2022-06-29,1734,N,nominal,2.0NRT,302.65,5.17,D
-11.58667,-61.72699,347.3,0.4,0.37,2022-06-29,1734,N,nominal,2.0NRT,304.68,7.45,D
-9.0544,-47.26415,367,0.72,0.75,2022-06-29,1734,N,high,2.0NRT,293.11,22.33,D
-9.25763,-48.28842,367,0.61,0.71,2022-06-29,1734,N,high,2.0NRT,300.71,14.1,D
-9.24992,-48.28398,338.68,0.61,0.71,2022-06-29,1734,N,nominal,2.0NRT,299.95,14.1,D
-9.2433,-48.28508,342.39,0.61,0.71,2022-06-29,1734,N,nominal,2.0NRT,295.68,7.5,D
-9.24441,-48.29068,339.24,0.61,0.71,2022-06-29,1734,N,nominal,2.0NRT,298.41,7.5,D
-10.69677,-56.22718,347.09,0.53,0.42,2022-06-29,1734,N,nominal,2.0NRT,312.3,11.87,D
-9.25983,-48.28607,337.15,0.61,0.71,2022-06-29,1734,N,nominal,2.0NRT,296.7,11.35,D
-9.05767,-47.26675,367,0.72,0.75,2022-06-29,1734,N,high,2.0NRT,293.03,16.95,D
-9.05633,-47.2598,340.33,0.72,0.75,2022-06-29,1734,N,nominal,2.0NRT,292.47,19.94,D
-9.25321,-48.28717,355.44,0.61,0.71,2022-06-29,1734,N,nominal,2.0NRT,301.62,11.35,D
-12.2268,-66.73149,328.71,0.48,0.48,2022-06-29,1734,N,low,2.0NRT,299.47,4.41,D
-9.24661,-48.28836,367,0.61,0.71,2022-06-29,1734,N,high,2.0NRT,300,19.43,D
-12.22176,-66.72765,326.43,0.48,0.48,2022-06-29,1734,N,nominal,2.0NRT,299.25,3.81,D
-12.22235,-66.73208,335.15,0.48,0.48,2022-06-29,1734,N,nominal,2.0NRT,301.64,3.81,D
-12.21906,-66.74155,346.01,0.48,0.48,2022-06-29,1734,N,nominal,2.0NRT,298.65,7.95,D
-12.20627,-66.74776,334.77,0.48,0.48,2022-06-29,1734,N,nominal,2.0NRT,296.59,2.35,D
-12.94341,-73.56295,335.62,0.7,0.75,2022-06-29,1734,N,nominal,2.0NRT,289.86,5.92,D
-11.97383,-65.64735,367,0.4,0.45,2022-06-29,1734,N,high,2.0NRT,306.79,10.75,D
-11.97332,-65.6436,345.14,0.4,0.45,2022-06-29,1734,N,nominal,2.0NRT,304.2,10.75,D
-11.97434,-65.65108,332.85,0.4,0.45,2022-06-29,1734,N,nominal,2.0NRT,301.06,4.35,D
-12.94514,-73.56348,334.28,0.7,0.75,2022-06-29,1734,N,nominal,2.0NRT,289.48,6.56,D
-11.9697,-65.64789,332.44,0.4,0.45,2022-06-29,1734,N,nominal,2.0NRT,301.4,4.24,D
-9.84701,-52.27348,354.28,0.33,0.55,2022-06-29,1734,N,nominal,2.0NRT,299.48,5.62,D
-9.84755,-52.27649,329.89,0.33,0.55,2022-06-29,1734,N,nominal,2.0NRT,299.59,4.14,D
-10.76652,-57.74898,340.14,0.44,0.39,2022-06-29,1734,N,nominal,2.0NRT,308.69,6.64,D
-9.25081,-49.25461,367,0.53,0.67,2022-06-29,1734,N,high,2.0NRT,296.96,15.1,D
-10.09257,-53.81758,328.26,0.51,0.49,2022-06-29,1734,N,low,2.0NRT,299.7,5.71,D
-10.61225,-57.21052,334.52,0.47,0.4,2022-06-29,1734,N,nominal,2.0NRT,293.94,3.26,D
-10.22335,-55.03646,344,0.42,0.45,2022-06-29,1734,N,nominal,2.0NRT,307.83,6.39,D
-10.59736,-57.34955,346.56,0.47,0.39,2022-06-29,1734,N,nominal,2.0NRT,296.36,5.79,D
-9.2951,-50.11306,335.97,0.46,0.64,2022-06-29,1734,N,nominal,2.0NRT,298.02,10.26,D
-9.28838,-50.10983,344.38,0.46,0.64,2022-06-29,1734,N,nominal,2.0NRT,290.16,6.07,D
-9.28919,-50.1141,356.09,0.46,0.64,2022-06-29,1734,N,nominal,2.0NRT,291.03,6.07,D
-9.29094,-50.11124,367,0.46,0.64,2022-06-29,1734,N,high,2.0NRT,296.45,15.81,D
-9.29172,-50.11552,339.79,0.46,0.64,2022-06-29,1734,N,nominal,2.0NRT,292.04,4.29,D
-10.51202,-57.26096,347.54,0.47,0.4,2022-06-29,1734,N,nominal,2.0NRT,290.25,12.01,D
-9.13743,-49.58435,367,0.5,0.66,2022-06-29,1734,N,high,2.0NRT,294.88,23.33,D
-8.87638,-48.31738,367,0.62,0.71,2022-06-29,1734,N,high,2.0NRT,299.68,7.07,D
-8.87747,-48.32301,329.92,0.62,0.71,2022-06-29,1734,N,nominal,2.0NRT,294.96,7.07,D
-9.12083,-50.26237,354.79,0.46,0.63,2022-06-29,1734,N,nominal,2.0NRT,295.66,7.57,D
-9.11418,-50.2593,331.42,0.46,0.63,2022-06-29,1734,N,nominal,2.0NRT,294.47,2.74,D
-10.91784,-60.85802,332.27,0.38,0.36,2022-06-29,1734,N,nominal,2.0NRT,302.16,2.98,D
-9.10169,-50.25737,336.47,0.46,0.63,2022-06-29,1734,N,nominal,2.0NRT,286.44,4.88,D
-9.09584,-50.25854,352.24,0.46,0.63,2022-06-29,1734,N,nominal,2.0NRT,297.32,4.88,D
-10.20651,-56.55161,350.6,0.52,0.41,2022-06-29,1734,N,nominal,2.0NRT,305.95,10.63,D
-11.15925,-62.84676,338.01,0.43,0.38,2022-06-29,1734,N,nominal,2.0NRT,309.1,3.18,D
-9.09747,-50.25807,367,0.46,0.63,2022-06-29,1734,N,high,2.0NRT,297.79,7.85,D
-9.09821,-50.26217,336.88,0.46,0.63,2022-06-29,1734,N,nominal,2.0NRT,287,7.85,D
-8.86571,-49.51466,335.65,0.52,0.66,2022-06-29,1734,N,nominal,2.0NRT,291.87,10.82,D
-8.86661,-49.51936,331.93,0.52,0.66,2022-06-29,1734,N,nominal,2.0NRT,294.38,7.64,D
-10.45345,-58.71708,336.77,0.41,0.37,2022-06-29,1734,N,nominal,2.0NRT,305.84,3.45,D
-10.15662,-56.96967,349.18,0.49,0.4,2022-06-29,1734,N,nominal,2.0NRT,309.16,9.57,D
-10.15289,-56.97029,347.5,0.49,0.4,2022-06-29,1734,N,nominal,2.0NRT,309.72,9.57,D
-10.15588,-56.96883,349.52,0.49,0.4,2022-06-29,1734,N,nominal,2.0NRT,310.32,16.74,D
-12.36892,-74.34568,367,0.78,0.78,2022-06-29,1734,N,high,2.0NRT,297.57,29.11,D
-12.36847,-74.3412,339.55,0.78,0.78,2022-06-29,1734,N,nominal,2.0NRT,288.48,29.11,D
-12.36695,-74.34669,367,0.78,0.78,2022-06-29,1734,N,high,2.0NRT,296.52,43.22,D
-12.3664,-74.34152,339.79,0.78,0.78,2022-06-29,1734,N,nominal,2.0NRT,286.21,38.65,D
-8.19037,-47.20172,333.4,0.75,0.77,2022-06-29,1734,N,nominal,2.0NRT,292.51,7.95,D
-9.65584,-55.10622,342.35,0.43,0.46,2022-06-29,1734,N,nominal,2.0NRT,294.65,12.54,D
-8.19542,-47.20094,335.78,0.75,0.77,2022-06-29,1734,N,nominal,2.0NRT,289.68,1.56,D
-11.28255,-66.27548,339.76,0.43,0.46,2022-06-29,1734,N,nominal,2.0NRT,297.32,11.51,D
-9.95814,-58.17056,337.52,0.44,0.38,2022-06-29,1734,N,nominal,2.0NRT,306.15,7.19,D
-9.95109,-58.17167,340.62,0.44,0.38,2022-06-29,1734,N,nominal,2.0NRT,304.43,6.11,D
-9.94756,-58.17222,340.03,0.44,0.38,2022-06-29,1734,N,nominal,2.0NRT,304.78,6.11,D
-9.9482,-58.17619,337.58,0.43,0.38,2022-06-29,1734,N,nominal,2.0NRT,303.58,6.11,D
-10.06481,-59.19198,332.76,0.4,0.37,2022-06-29,1734,N,low,2.0NRT,303.97,4.79,D
-10.06198,-59.19618,330.98,0.4,0.37,2022-06-29,1734,N,low,2.0NRT,304.97,12.29,D
-10.05859,-59.19672,352.45,0.4,0.37,2022-06-29,1734,N,nominal,2.0NRT,310.74,12.29,D
-10.05916,-59.20039,356.75,0.4,0.37,2022-06-29,1734,N,nominal,2.0NRT,307.86,10.31,D
-10.05973,-59.20405,339.07,0.4,0.37,2022-06-29,1734,N,nominal,2.0NRT,302.94,10.31,D
-10.05519,-59.19726,334.59,0.4,0.37,2022-06-29,1734,N,nominal,2.0NRT,303.6,9.54,D
-10.05576,-59.20093,346.12,0.4,0.37,2022-06-29,1734,N,nominal,2.0NRT,316.12,29.31,D
-10.05633,-59.20459,344.82,0.4,0.37,2022-06-29,1734,N,nominal,2.0NRT,304.02,29.31,D
-8.464,-50.08504,367,0.48,0.65,2022-06-29,1734,N,high,2.0NRT,297.64,9.67,D
-8.45717,-50.0816,343.38,0.48,0.65,2022-06-29,1734,N,nominal,2.0NRT,295.34,19.64,D
-8.45799,-50.08606,346.71,0.48,0.65,2022-06-29,1734,N,nominal,2.0NRT,294.69,9.67,D
-9.91606,-58.80405,329.69,0.41,0.37,2022-06-29,1734,N,low,2.0NRT,303.54,7.96,D
-9.91666,-58.8078,348.48,0.41,0.37,2022-06-29,1734,N,nominal,2.0NRT,309.58,7.96,D
-9.91416,-58.80843,330.49,0.41,0.37,2022-06-29,1734,N,low,2.0NRT,303.66,3,D
-10.14999,-60.53868,341.7,0.38,0.36,2022-06-29,1734,N,nominal,2.0NRT,310.48,3.57,D
-10.14666,-60.5392,332.54,0.38,0.36,2022-06-29,1734,N,low,2.0NRT,304.37,2.18,D
-10.11219,-60.55892,341.81,0.38,0.36,2022-06-29,1734,N,nominal,2.0NRT,306.37,3.67,D
-10.7977,-65.47679,328.4,0.57,0.43,2022-06-29,1734,N,low,2.0NRT,300.59,6.2,D
-9.92892,-59.93447,337.47,0.39,0.36,2022-06-29,1734,N,nominal,2.0NRT,306.44,3.03,D
-7.62208,-47.36477,367,0.75,0.77,2022-06-29,1734,N,high,2.0NRT,294.82,16.28,D
-8.03209,-49.59571,367,0.53,0.67,2022-06-29,1734,N,high,2.0NRT,293.02,19.87,D
-8.03303,-49.6007,352.69,0.53,0.67,2022-06-29,1734,N,nominal,2.0NRT,291.66,14.84,D
-10.94602,-68.64156,334.52,0.62,0.54,2022-06-29,1734,N,nominal,2.0NRT,300.11,7.24,D
-9.10803,-56.626,345.96,0.53,0.42,2022-06-29,1734,N,nominal,2.0NRT,309.88,23.86,D
-9.84527,-61.40757,338.8,0.39,0.36,2022-06-29,1734,N,nominal,2.0NRT,310.87,5.36,D
-7.24651,-47.25327,334.59,0.77,0.78,2022-06-29,1734,N,nominal,2.0NRT,289.34,30.46,D
-7.24794,-47.26064,356.85,0.77,0.77,2022-06-29,1734,N,nominal,2.0NRT,294.36,36.9,D
-7.67106,-49.54675,337.18,0.54,0.68,2022-06-29,1734,N,nominal,2.0NRT,283.59,5.46,D
-9.8026,-62.21702,335.51,0.4,0.37,2022-06-29,1734,N,low,2.0NRT,308.52,4.05,D
-9.7992,-62.21753,336.13,0.4,0.37,2022-06-29,1734,N,low,2.0NRT,309.38,4.05,D
-9.79974,-62.22117,333.66,0.4,0.37,2022-06-29,1734,N,low,2.0NRT,308.14,4.35,D
-9.65904,-61.4474,330.76,0.39,0.36,2022-06-29,1734,N,low,2.0NRT,303.36,7.16,D
-7.253,-47.25723,351.42,0.77,0.78,2022-06-29,1734,N,nominal,2.0NRT,292.26,12.45,D
-7.24584,-47.25882,367,0.77,0.78,2022-06-29,1734,N,high,2.0NRT,292.39,28.04,D
-9.15036,-58.28237,353.59,0.44,0.38,2022-06-29,1734,N,nominal,2.0NRT,298.22,11.96,D
-9.14619,-58.27895,336.48,0.44,0.38,2022-06-29,1734,N,nominal,2.0NRT,295.46,5.42,D
-9.7669,-62.37936,333.4,0.4,0.37,2022-06-29,1734,N,low,2.0NRT,303.86,3.6,D
-8.53245,-55.00955,367,0.45,0.47,2022-06-29,1734,N,high,2.0NRT,307.88,10.86,D
-8.53173,-55.00539,344.44,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,306.53,10.86,D
-8.53317,-55.01368,330.11,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,302.13,5.02,D
-8.53494,-55.00496,337.75,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,300.87,3.67,D
-8.53563,-55.00912,351.56,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,299.88,3.67,D
-8.53062,-55.00569,336.01,0.45,0.47,2022-06-29,1734,N,low,2.0NRT,307.03,8.61,D
-8.53131,-55.00986,355.44,0.45,0.47,2022-06-29,1734,N,nominal,2.0NRT,307.08,8.61,D
-10.48479,-68.41389,336.88,0.59,0.53,2022-06-29,1734,N,nominal,2.0NRT,297.36,4.97,D
-7.78346,-51.08023,325.68,0.42,0.61,2022-06-29,1734,N,nominal,2.0NRT,293.54,1.9,D
-9.68914,-62.97032,336.9,0.42,0.38,2022-06-29,1734,N,nominal,2.0NRT,308.27,22.62,D
-9.68567,-62.97084,334.69,0.42,0.38,2022-06-29,1734,N,low,2.0NRT,308.11,22.62,D
-9.61656,-62.72908,337.38,0.41,0.37,2022-06-29,1734,N,low,2.0NRT,311.92,10,D
-9.05461,-59.13857,334.93,0.41,0.37,2022-06-29,1734,N,nominal,2.0NRT,297.1,3.2,D
-9.63041,-62.94379,336.74,0.42,0.38,2022-06-29,1734,N,nominal,2.0NRT,306.09,1.64,D
-9.05059,-59.13539,336.03,0.41,0.37,2022-06-29,1734,N,nominal,2.0NRT,298.91,4.54,D
-9.05118,-59.13912,333.23,0.41,0.37,2022-06-29,1734,N,nominal,2.0NRT,297.53,4.54,D
-9.05176,-59.14285,330.88,0.41,0.37,2022-06-29,1734,N,nominal,2.0NRT,299.78,5.07,D
-9.62237,-62.93721,335.4,0.42,0.38,2022-06-29,1734,N,nominal,2.0NRT,308.52,4.79,D
-9.62292,-62.94101,333.84,0.42,0.38,2022-06-29,1734,N,low,2.0NRT,306.98,3.24,D
-9.2353,-60.41565,335.2,0.39,0.36,2022-06-29,1734,N,nominal,2.0NRT,305.72,3.43,D
-10.15462,-67.16642,334.73,0.48,0.48,2022-06-29,1734,N,nominal,2.0NRT,297.62,3.44,D
-10.15227,-67.16561,344.9,0.48,0.48,2022-06-29,1734,N,nominal,2.0NRT,297.98,6.4,D
-7.27163,-49.63062,337.09,0.54,0.68,2022-06-29,1734,N,nominal,2.0NRT,288.87,6.05,D
-9.56021,-63.4234,342.95,0.44,0.38,2022-06-29,1734,N,nominal,2.0NRT,309.08,11.22,D
